combination_id,direction,reason,scenario,symbol,window_key
31111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
31222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
32222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00
21111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
22222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
31222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32121,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32122,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32211,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32212,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32221,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
32222,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00
21111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00
21111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00
21111,NEUTRAL,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00
21112,NEUTRAL,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00
